track_id;artists;album_name;track_name;popularity;duration_ms;explicit;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;time_signature;track_genre
2GXXZFUxYg2LvG8SR0byOE;Atif Aslam;Badlapur (Original Motion Picture Soundtrack);Jeena Jeena;72;228969;False;0.682;0.344;5;-8.567;1;0.0281;0.789;0.0;0.121;0.548;104.984;4;pop
5cF0dROlMOK5uNZtivgu50;Charlie Puth;Voicenotes;Attention;83;208786;False;0.775;0.613;3;-4.586;0;0.0542;0.109;2.33e-05;0.134;0.797;100.066;4;pop
3hkC9EHFZNQPXrtl8WPHnX;"Alka Yagnik;Arijit Singh";Tamasha;Agar Tum Saath Ho;73;341054;False;0.562;0.519;3;-8.744;1;0.0326;0.557;0.000268;0.172;0.415;122.925;4;pop
5EYZZvmNAH5VZCwuzYJqoA;"Jatin-Lalit;Shaan;Kailash Kher;Prasoon Joshi";Fanaa;Chand Sifarish;72;275931;False;0.829;0.665;2;-8.128;1;0.0868;0.242;1.75e-05;0.123;0.861;122.043;4;pop
06KyNuuMOX1ROXRhj787tj;"Charlie Puth;Selena Gomez";Nine Track Mind;We Don't Talk Anymore (feat. Selena Gomez);82;217706;False;0.728;0.563;1;-8.053;0;0.134;0.621;0.0;0.179;0.352;100.017;4;pop
0ZHILXmUaVSLEOCWxPQ1ga;"Tanishk Bagchi;Yasser Desai;Asees Kaur";"Makhna (From ""Drive"")";Makhna;74;183000;False;0.696;0.704;1;-7.876;1;0.0423;0.167;0.0;0.155;0.426;124.972;4;pop
4g7118rCobKcU4XQXSFlBS;The Weeknd;Drippy Drippy;The Hills;3;242280;True;0.565;0.551;0;-7.007;0;0.0687;0.0845;0.0;0.139;0.125;112.98;4;pop
0NvGVd87SYZnryTcfQPKUO;Madhur Sharma;Kali Kali Zulfon Ke;Kali Kali Zulfon Ke;73;350324;False;0.612;0.495;7;-6.699;1;0.0383;0.726;0.0;0.125;0.433;154.03;3;pop
7sVEoPc5ZUUQerRkgTypUZ;"Javed Ali;Devi Sri Prasad";"Srivalli (From ""Pushpa The Rise Part - 01"")";"Srivalli (From ""Pushpa The Rise Part - 01"")";74;224072;False;0.787;0.603;9;-4.781;1;0.034;0.435;0.0;0.101;0.743;106.984;4;pop
5uHy68Q7ZWe8Qq9k7EAprS;Karan Aujla;Sheesha;Sheesha;72;160851;False;0.708;0.672;6;-7.493;0;0.0582;0.322;0.0;0.135;0.399;93.886;4;pop
3Vmo13MxVRKBszmfK61ONH;"Karan Aujla;YG";Way Ahead;Gangsta;72;190153;True;0.791;0.687;1;-6.279;1;0.104;0.00665;2.12e-06;0.0986;0.513;130.154;4;pop
7mNZUnDWUDidWBFaUpVtOC;Vilen;Chidiya;Chidiya;74;253333;False;0.486;0.494;6;-8.56;1;0.0324;0.715;0.0;0.109;0.414;179.975;4;pop
0dLbrlAVPPjpPqnYfmJsWk;"Atif Aslam;Alisha Chinai;Pritam";Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack);Tera Hone Laga Hoon;73;299827;False;0.684;0.771;8;-5.353;1;0.0307;0.548;0.0;0.112;0.539;119.982;4;pop
5nsET7aVWXu017lsQjRFCV;"Stebin Ben;Nilesh Ahuja;Kumaar";Thoda Thoda Pyaar;Thoda Thoda Pyaar;74;244724;False;0.706;0.527;5;-8.706;0;0.0269;0.139;0.000169;0.112;0.144;103.008;4;pop
3fwyItGexa88kR8j76dIqv;Pratsofficial;Aziyat 2.0 (Reprise Version);Aziyat 2.0 - Reprise Version;73;194285;False;0.445;0.28;10;-12.668;1;0.0275;0.819;1.29e-05;0.111;0.299;104.743;4;pop
6udC4b4jOSnHb9ItnXgKLR;"Sachin-Jigar;Shreya Ghoshal;Tochi Raina";Shor in the City (Original Motion Picture Soundtrack);Saibo;73;195253;False;0.619;0.429;2;-7.867;1;0.028;0.738;1.35e-05;0.136;0.545;90.058;4;pop
0tpwqQhdfJXRcUDSNRjb9O;"Arijit Singh;Neeti Mohan;Rashmi Virag";"Mere Yaaraa (From ""Sooryavanshi"")";"Mere Yaaraa (From ""Sooryavanshi"")";73;285163;False;0.324;0.539;2;-8.076;1;0.038;0.713;3.15e-05;0.118;0.486;120.526;4;pop
4iEGv5Ne6HuCkFCjzxdWQK;"Neeti Mohan;Sanjay Leela Bhansali";Gangubai Kathiawadi;Meri Jaan;72;238103;False;0.745;0.432;0;-8.092;0;0.0406;0.629;0.0;0.351;0.693;104.018;4;pop
3oWxFNsXstcancCR1wODR4;"Akhil Sachdeva;Tulsi Kumar";Kabir Singh;Tera Ban Jaunga;72;236436;False;0.605;0.53;11;-6.346;1;0.0246;0.821;0.0;0.131;0.397;93.95;4;pop
4qVStkAhz8A61r7bfLqPvM;"Atif Aslam;Jyotica Tangri";Laila Majnu;O'Meri Laila;72;281856;False;0.577;0.812;8;-4.801;1;0.0535;0.158;0.0;0.25;0.758;160.1;3;pop
7EyhPjrJzjx0fk2i7vUJCS;BLACKPINK;Pink Venom;Pink Venom;85;186964;False;0.794;0.719;0;-7.227;1;0.0761;0.0119;0.0;0.276;0.69;90.016;4;pop
3JkVYvxNoGf2HCWJo61462;"Sidhu Moose Wala;Sunny Malton";No Name;Never Fold (feat. Sunny Malton);74;183225;False;0.814;0.786;8;-5.178;0;0.232;0.069;0.0;0.0976;0.797;93.025;4;pop
6vJaXvEXh6HOeiEZLFDhrp;Taylor Swift;Sunny Mornings;You Belong With Me (Taylor’s Version);9;231124;False;0.632;0.773;6;-4.856;1;0.0346;0.0623;0.0;0.0885;0.474;130.033;4;pop
6X7pjnNm5dHSUot6hp3KFU;Taylor Swift;Autumn Vibes 2022;Lover;0;221306;False;0.359;0.543;7;-7.582;1;0.0915;0.492;1.57e-05;0.118;0.453;68.505;4;pop
57jOEZtoLQK4zF2x55bdkp;"Rochak Kohli;Arijit Singh;Neha Kakkar";"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")";"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")";72;200991;False;0.718;0.382;7;-8.237;1;0.0466;0.585;0.0;0.128;0.499;87.029;4;pop
3qrdLVOClRU4yPkcXZ7c5u;"Ayushmann Khurrana;Tanishk-Vayu";"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")";"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")";72;132158;False;0.701;0.638;6;-3.711;1;0.302;0.492;0.0;0.153;0.813;177.867;4;pop
3WRr1TGp0glkYj7hL4unH5;Taylor Swift;Autumn Vibes 2022;You Belong With Me (Taylor’s Version);0;231124;False;0.632;0.773;6;-4.856;1;0.0346;0.0623;0.0;0.0885;0.474;130,033;4;pop
3AYtDDIbG4DQxnEFELeFag;Taylor Swift;Autumn Vibes 2022;willow;0;214706;False;0.392;0.579;7;-9.195;1;0.164;0.835;0.00179;0.145;0.549;80.961;4;pop
27nzJVsvXqXyeMIcVxvB54;"Sathyaprakash;VM Mahalingam;Nakul Abhyankar";Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack);Chola Chola;73;219638;False;0.623;0.655;5;-9.998;0;0.203;0.304;0.0;0.18;0.749;99.739;4;pop
14MGlCeQzAJj3EeznSGeEC;Taylor Swift;Autumn Vibes 2022;cardigan;0;239560;False;0.612;0.58;0;-8.572;0;0.0419;0.525;0.000414;0.26;0.534;130.045;4;pop
3eH3HTKPBmxvbT7OgxjNit;"Vishal Chandrashekhar;Anurag Kulkarni;Sinduri Vishal";"Kaanunna Kalyanam [From ""Sita Ramam (Telugu)""]";"Kaanunna Kalyanam (From ""Sita Ramam (Telugu)"")";72;232513;False;0.502;0.425;6;-12.018;0;0.0413;0.664;0.0;0.364;0.72;180.2;3;pop
78tblPcz2otRZd1VOeU7zz;"Yuvan Shankar Raja;Sid Sriram";"Kanja Poovu Kannala (From ""Viruman"")";"Kanja Poovu Kannala (From ""Viruman"")";74;237558;False;0.72;0.692;8;-6.354;1;0.0894;0.291;0.0;0.177;0.52;110.011;4;pop
0WtM2NBVQNNJLh6scP13H8;"Rema;Selena Gomez";Calm Down (with Selena Gomez);Calm Down (with Selena Gomez);92;239317;False;0.801;0.806;11;-5.206;1;0.0381;0.382;0.000669;0.114;0.802;106.999;4;pop
1cKHdTo9u0ZymJdPGSh6nq;"The Weeknd;Gesaffelstein";My Dear Melancholy,;I Was Never There;90;241066;False;0.323;0.737;10;-4.008;1;0.0338;0.142;0.000162;0.163;0.155;113.26;4;pop
6xGruZOHLs39ZbVccQTuPZ;Joji;Glimpse of Us;Glimpse of Us;94;233456;False;0.44;0.317;8;-9.258;1;0.0531;0.891;4.78e-06;0.141;0.268;169.914;3;pop
7AsG1F1eMWd17RYan8M3Wm;"AP Dhillon;Shinda Kahlon";Two Hearts Never Break The Same;Dil Nu;71;233666;False;0.811;0.655;1;-7.118;0;0.0353;0.0947;1.63e-06;0.068;0.925;117.979;4;pop
32FVH23yFXr8Z0sfjRw4It;AP Dhillon;Two Hearts Never Break The Same;Wo Noor;72;199420;False;0.761;0.554;1;-8.119;0;0.0854;0.193;0.00844;0.0802;0.555;92.52;4;pop
7IK26RNUdgoZWJdlarrcty;"AP Dhillon;Shinda Kahlon";Two Hearts Never Break The Same;All Night (Live);71;229510;False;0.723;0.456;4;-7.679;0;0.0359;0.137;2.95e-05;0.081;0.0383;101.139;4;pop
45OX2jjEw1l7lOFJfDP9fv;LISA;LALISA;MONEY;78;168227;False;0.826;0.553;1;-10.121;0;0.234;0.163;4.12e-05;0.135;0.4;140.037;4;pop
70wFZWY6cKFxp3Qcq8uxH4;King;Ektarfa;Ektarfa;71;230903;False;0.748;0.472;0;-9.266;0;0.125;0.596;1.1e-05;0.102;0.364;149.97;4;pop
6pzlnyHTVYi5FOmrgOmC95;Arijit Singh;Kedarnath;Jaan 'Nisaar (Arijit);71;238369;False;0.481;0.392;4;-8.2;1;0.0246;0.478;0.0;0.122;0.257;91.796;4;pop
0MnmtOOke4uQVBMAjIgwVZ;The Weeknd;Halloween Party 2022;After Hours;0;361946;False;0.651;0.567;5;-5.941;0;0.0317;0.0934;0.00991;0.124;0.138;108.953;4;pop
52KDAbgFGCXZQVlOXy2XIQ;The Weeknd;LUGNA HITS;Out of Time;5;214190;False;0.629;0.763;0;-4.279;0;0.0453;0.244;0.0;0.312;0.809;93.023;4;pop
48QmG1dfvMuYLxMPt7KSRA;"Sean Paul;Dua Lipa";Mad Love The Prequel;No Lie;83;221176;False;0.742;0.882;7;-2.862;1;0.117;0.0466;0.0;0.206;0.463;102.04;4;pop
0XwRlvv3KlOu4HWlOH34XG;Diljit Dosanjh;MoonChild Era;Lover;71;190000;False;0.827;0.587;9;-5.531;0;0.113;0.203;0.0;0.0727;0.774;119.936;4;pop
2MugnVou4z1c7oh1kWHfZO;"The Weeknd;Daft Punk";Halloween 2022;Starboy;0;230461;True;0.676;0.588;7;-7.025;1;0.275;0.137;8.47e-06;0.137;0.484;186.012;4;pop
2eyXrWRxc7g5yx0D4J3WTS;The Weeknd;HÖST;Out of Time;6;214190;False;0.629;0.763;0;-4.279;0;0.0453;0.244;0.0;0.312;0.809;;4;pop
5G7pZ8G8NFvS1MQ9H4L7dC;"Javed-Mohsin;Arijit Singh;Shreya Ghoshal";Pal;Pal;72;247286;False;0.51;0.502;7;-7.016;0;0.0325;0.71;0.0;0.0708;0.321;133.885;4;pop
0gPgdRfB4jdGrlyXS0Vx78;"Vishal-Shekhar;KK;Shilpa Rao";Bachna Ae Haseeno;Khuda Jaane;72;333583;False;0.382;0.632;8;-6.393;1;0.0411;0.391;0.000486;0.0922;0.716;78.936;4;pop
5w0Xpt2YHT2Y3z3e4UUJP7;Vishal Mishra;Kabir Singh;Kaise Hua;71;234722;False;0.37;0.467;2;-6.973;1;0.0411;0.442;0.0;0.109;0.162;137.796;4;pop
6I3mqTwhRpn34SLVafSH7G;Justin Bieber;Justice;Ghost;88;153190;False;0.601;0.741;2;-5.569;1;0.0478;0.185;2.91e-05;0.415;0.441;153.96;4;pop
0Jfqd9wbqlDAT5wCrck0Dc;"The Weeknd;Daft Punk";Halloween Party 2022;Starboy;0;230461;True;0.676;0.588;7;-7.025;1;0.275;0.137;8.47e-06;0.137;0.484;186.012;4;pop
0UZLaEOSIc5kg0cc7eszqC;Vishal Mishra;Manjha;Manjha;71;191647;False;0.524;0.515;11;-7.478;0;0.0427;0.674;0.0;0.104;0.368;169.882;4;pop
5eGsHi6RcL33gb9k89UYaB;"Tegi Pannu;Manni Sandhu";Schedule;Schedule;72;148376;False;0.826;0.581;3;-6.425;0;0.21;0.518;2.49e-06;0.0703;0.787;92.434;4;pop
2Fv2injs4qAm8mJBGaxVKU;"Arijit Singh;Mithoon";"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")";"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")";72;284779;False;0.427;0.396;11;-7.556;1;0.0366;0.736;0.0;0.11;0.306;70.368;4;pop
3dPlLOjFnKpGpakkhPEIgF;Prem Dhillon;No Lookin' Back;OG;71;173195;True;0.594;0.625;11;-9.081;0;0.256;0.00521;0.0;0.481;0.517;96.706;4;pop
39LLxExYz6ewLAcYrzQQyP;Dua Lipa;Future Nostalgia;Levitating;84;203807;False;0.695;0.884;6;-2.278;0;0.0753;0.0561;0.0;0.213;0.914;103.014;4;pop
6IaHIJYxIG8xbosaRr25AC;Harnoor;Parshawan;Parshawan;70;168000;False;0.799;0.44;1;-7.422;0;0.061;0.559;0.0;0.105;0.43;90.006;4;pop
5XCa3ygRyz2R9avSi0CYJI;"The Weeknd;Daft Punk";Sunny Mornings;I Feel It Coming;3;269186;False;0.773;0.82;0;-5.897;0;0.115;0.394;0.0;0.0739;0.555;92.996;4;pop
4L6hCEc9xFf01U4d66JzK0;Armaan Malik;Tu/You - Spotify Singles;Tu / You;71;142511;False;0.717;0.471;9;-7.971;1;0.0348;0.792;1.24e-06;0.327;0.426;110.026;4;pop
3HoQtJWvaadVDZPgQevKIh;The Weeknd;Autumn Vibes 2022;Take My Breath - Single Version;0;220196;False;0.747;0.739;8;-6.008;1;0.0487;0.0106;2.22e-05;0.101;0.523;120.996;4;pop
0rMeOAvbQZ2RTG4B6L1M4p;Darshan Raval;Asal Mein;Asal Mein;71;224240;False;0.656;0.551;8;-6.43;1;0.0299;0.721;1.26e-06;0.0947;0.329;114.106;4;pop
4uK0M8AI6gyFmyzUneQpbi;"A.R. Rahman;Arijit Singh;Shashaa Tirupati";"Rait Zara Si (From ""Atrangi Re"")";"Rait Zara Si (From ""Atrangi Re"")";72;291462;False;0.563;0.495;2;-10.272;1;0.0362;0.781;0.0;0.0837;0.244;125.998;4;pop
7LltNXuqCBGOAp1iwmAmB3;The Weeknd;Halloween 2022;Blinding Lights;0;201573;False;0.512;0.796;1;-4.075;1;0.0645;0.00147;0.000209;0.0938;0.344;171.014;4;pop
2PcGqmKToUz0s65q1Acg7d;"AP Dhillon;Shinda Kahlon;Gminxr";HIDDEN GEMS;SPACESHIP;73;124498;False;0.69;0.683;5;-7.186;0;0.0968;0.076;0.000113;0.134;0.549;160.088;4;pop
0qOnSQQF0yzuPWsXrQ9paz;"Gym Class Heroes;Adam Levine";The Papercut Chronicles II;Stereo Hearts (feat. Adam Levine);82;210960;False;0.646;0.795;9;-3.293;1;0.0976;0.0319;0.0;0.267;0.796;89.99;4;pop
5Dt9HFzeBVmFtrk3BTiDEn;The Weeknd;Best R&B Tunes;Blinding Lights;3;201573;False;0.512;0.796;1;-4.075;1;0.0645;0.00147;0.000209;0.0938;0.344;171.014;4;pop
4O0ymDK32zylHELT506JPI;The Weeknd;Halloween Party 2022;Blinding Lights;0;201573;False;0.512;0.796;1;-4.075;1;0.0645;0.00147;0.000209;0.0938;0.344;171.014;4;pop
1u8c2t2Cy7UBoG4ArRcF5g;Taylor Swift;1989 (Deluxe);Blank Space;85;231826;False;0.76;0.703;5;-5.412;1;0.054;0.103;0.0;0.0913;0.57;95.997;4;pop
6h49LElLEJLbKfR6zdcFtf;The Weeknd;Autopilot;Blinding Lights;3;201573;False;0.512;0.796;1;-4.075;1;0.0645;0.00147;0.000209;0.0938;0.344;171.014;4;pop
1gcTc0NQrfZ6tJ2M2DIMOP;"The Weeknd;Daft Punk";Autumn Vibes 2022;I Feel It Coming;0;269186;False;0.773;0.82;0;-5.897;0;0.115;0.394;0.0;0.0739;0.555;92.996;4;pop
6qZyM6JV8ohLC4S2EL5sFh;"Sachet Tandon;Nikhita Gandhi;Madhubanti Bagchi;Sachin-Jigar";Shiddat;Barbaadiyan;71;230185;False;0.758;0.57;6;-8.645;0;0.0462;0.00374;2.47e-06;0.184;0.567;126.966;4;pop
1ccZZf0IQi5y0bHMl2aGDF;Sanam;Universally SANAM;Gulabi Aankhen;72;197759;False;0.636;0.647;0;-6.97;0;0.0436;0.422;0.0;0.251;0.44;105.914;4;pop
0loZn1c5heXie7OAtvK6nH;"Jubin Nautiyal;Rocky - Shiv";Humnava Mere;Humnava Mere;72;328992;False;0.401;0.553;5;-8.263;0;0.0337;0.47;2.96e-06;0.124;0.364;79.144;4;pop
0xzI1KAr0Yd9tv8jlIk3sn;"benny blanco;BTS;Snoop Dogg";Bad Decisions (with BTS & Snoop Dogg);Bad Decisions (with BTS & Snoop Dogg);87;172714;False;0.762;0.861;0;-3.296;1;0.0955;0.0185;0.0;0.264;0.955;120.048;4;pop
5QtQFSdyZEl0w4iDxAyv76;Amit Trivedi;Kedarnath;Namo Namo;71;322250;False;0.648;0.711;4;-6.216;1;0.0304;0.436;0.0;0.121;0.33;119.935;4;pop
1y1rQTkWmrZdJmjwuK07GC;Vishal Mishra;"Kaise Hua (From ""Kabir Singh"")";"Kaise Hua (From ""Kabir Singh"")";72;234722;False;0.385;0.464;2;-6.975;1;0.0404;0.452;0.0;0.109;0.15;137.839;4;pop
6PO6EnP2QoP4vN27KmKvrj;Prem Dhillon;No Lookin' Back;Nah They Can’t;70;204255;True;0.615;0.623;4;-6.724;0;0.0867;0.0893;0.0;0.205;0.266;92.937;4;pop
2VrSkfinwUSNc7uAXiL0FA;"ShaSings;Xtreeemit";Let Me Down Slowly / Mai Dhoondhne Ko Zamaney / Kabhi Jo Badal Barsey (Medley);Let Me Down Slowly / Mai Dhoondhne Ko Zamaney / Kabhi Jo Badal Barsey (Medley);71;147579;False;0.605;0.371;1;-10.487;0;0.0431;0.396;0.0;0.147;0.496;149.566;4;pop
3KeMulXbLDJBQdY5PZbGEh;"A.R. Rahman;Shreya Ghoshal";Mimi (Original Motion Picture Soundtrack);Param Sundari;72;200218;False;0.815;0.761;4;-7.162;0;0.144;0.192;0.0;0.0272;0.82;;4;pop
1hYaQRlsuEW4kMjjmjyow3;"Vishal Chandrashekhar;S.P. Charan;Ramya Behra";"Oh Sita Hey Rama [From ""Sita Ramam (Telugu)""]";"Oh Sita Hey Rama (From ""Sita Ramam (Telugu)"")";70;246412;False;0.636;0.425;6;-11.722;0;0.0453;0.591;0.0;0.0908;0.548;170.013;4;pop
09mEdoA6zrmBPgTEN5qXmN;The Weeknd;My Dear Melancholy,;Call Out My Name;89;228373;False;0.461;0.593;1;-4.954;1;0.0356;0.17;0.0;0.307;0.175;134.17;3;pop
70MVLulHguwdhGo7100hsU;Azaan Sami Khan;Ik Lamha;Ik Lamha;70;258857;False;0.581;0.557;5;-7.557;0;0.0466;0.671;0.0;0.107;0.333;140.047;4;pop
7cWnks0lsRtpAi87COOiXK;"Salim–Sulaiman;Rahat Fateh Ali Khan;Jaideep Sahni";Aaja Nachle;O Re Piya;71;379768;False;0.586;0.532;11;-8.837;0;0.0328;0.779;0.000565;0.124;0.494;99.994;4;pop
3afkJSKX0EAMsJXTZnDXXJ;Troye Sivan;Strawberries & Cigarettes;Strawberries & Cigarettes;82;201538;False;0.578;0.537;9;-8.676;1;0.0832;0.162;0.0;0.076;0.25;83.909;4;pop
56zZ48jdyY2oDXHVnwg5Di;Arijit Singh;Aashiqui 2;Tum Hi Ho;71;261974;False;0.528;0.449;5;-6.25;0;0.025;0.785;0.0;0.122;0.317;94.058;4;pop
6Uj1ctrBOjOas8xZXGqKk4;Doja Cat;Planet Her;Woman;88;172626;True;0.824;0.764;5;-4.175;0;0.0854;0.0888;0.00294;0.117;0.881;107.998;4;pop
35mvY5S1H3J2QZyna3TFe0;Ariana Grande;Positions;positions;85;172324;True;0.737;0.802;0;-4.771;1;0.0878;0.468;0.0;0.0931;0.682;144.015;4;pop
6ZoCBDOB308GqUdt2AJrV2;Shafqat Amanat Ali;Ra-One;Dildaara (Stand By Me);69;249660;False;0.622;0.779;9;-5.799;1;0.037;0.102;0.000934;0.145;0.761;100.013;4;pop
6UelLqGlWMcVH1E5c4H7lY;Harry Styles;Fine Line;Watermelon Sugar;89;174000;False;0.548;0.816;0;-4.209;1;0.0465;0.122;0.0;0.335;0.557;95.39;4;pop
0xkGTPTijMU84dtHr3KQQi;"Arijit Singh;Nikhita Gandhi";Kedarnath;Qaafirana;71;341823;False;0.417;0.433;4;-8.958;1;0.0415;0.0726;0.0;0.123;0.207;169.92;4;pop
02MWAaffLxlfxAUY7c5dvx;Glass Animals;Dreamland (+ Bonus Levels);Heat Waves;88;238805;False;0.761;0.525;11;-6.9;1;0.0944;0.44;6.7e-06;0.0921;0.531;80.87;4;pop
32765xcLM1fd6wQIpkN9A0;Ami Mishra;Hamari Adhuri Kahani (Original Motion Picture Soundtrack);Hasi - Male Version;70;272668;False;0.296;0.581;6;-5.945;0;0.0338;0.433;0.0;0.0577;0.231;147.935;4;pop
6bdpj89aYEBjhpsenXAsmO;"A.R. Rahman;Arijit Singh";OK Jaanu (Original Motion Picture Soundtrack);Enna Sona;71;213632;False;0.717;0.416;7;-9.875;0;0.0303;0.635;1.43e-06;0.0976;0.381;100.026;4;pop
3e7sxremeOE3wTySiOhGiP;"ZAYN;Sia";Icarus Falls;Dusk Till Dawn (feat. Sia) - Radio Edit;79;239000;False;0.259;0.437;11;-6.589;0;0.0386;0.102;1.32e-06;0.106;0.0951;180.042;4;pop
0WdbnNKO0Jt4BZACSDQh44;"Vishal-Shekhar;Arijit Singh;Shilpa Rao;Kumaar";"Ghungroo (From ""War"")";"Ghungroo (From ""War"")";71;302935;False;0.695;0.727;6;-6.274;0;0.0323;0.0744;0.000175;0.533;0.864;118.034;4;pop
4Tkb7zsDmsawB7S5TpKQV1;"Atif Aslam;Shiraz Uppal";Pehli Dafa;Pehli Dafa;70;298771;False;0.679;0.537;4;-7.843;1;0.0322;0.844;3.34e-06;0.108;0.481;9999.0;4;pop
0TK2YIli7K1leLovkQiNik;"Shawn Mendes;Camila Cabello";Señorita;Señorita;81;190960;False;0.759;0.54;9;-6.039;0;0.0287;0.037;0.0;0.0945;0.75;116.947;4;pop
5yj7D4UllTkAccTmROibCQ;"AP Dhillon;Shinda Kahlon;Gminxr";Two Hearts Never Break The Same;Final Thoughts;69;192000;False;0.691;0.614;4;-8.991;0;0.0534;0.027;0.106;0.158;0.061;77.489;4;pop
6fScgF2Y63ScU73nYju0ny;"Atif Aslam;Arko";"O Saathi (From ""Baaghi 2"")";O Saathi;71;251818;False;0.481;0.496;8;-7.421;1;0.0262;0.588;0.0;0.132;0.453;89.839;4;pop
6mTvwBzWTGDOVeCNQEqtOE;"Amaal Mallik;Arijit Singh;Tulsi Kumar";Airlift;Soch Na Sake;71;281322;False;0.505;0.667;9;-5.797;1;0.0323;0.597;0.0;0.213;0.516;151.728;4;pop
09vHbIezp9NP31CZWysk3v;"Tanishk Bagchi;Pav Dharia;Nikhita Gandhi";"Najaa (From ""Sooryavanshi"")";"Najaa (From ""Sooryavanshi"")";70;191239;False;0.786;0.727;9;-5.028;0;0.051;0.0818;0.0;0.0824;0.697;93.97;4;pop
0Id2IzhR3w50aP2PHfMUE3;Guri;Nira Ishq;Nira Ishq;69;181514;False;0.703;0.609;11;-7.3;0;0.0444;0.111;0.0;0.0515;0.696;9999.0;4;pop
0zuqABAUKs8WLVq8vCmfst;"Priya Saraiya;Divya Kumar";ABCD 2;Sun Saathiya;71;218724;False;0.456;0.668;9;-7.795;0;0.0373;0.604;0.000145;0.141;0.263;144.062;4;pop
7JVpb6CY3I1JwQCIEgw9XT;"Gulab Sidhu;Sukh Lotey";Ainak;Ainak;70;178666;False;0.817;0.682;4;-5.376;0;0.214;0.245;1.84e-06;0.0631;0.605;90.039;4;pop
4h9wh7iOZ0GGn8QVp4RAOB;OneRepublic;"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")";I Ain't Worried;96;148485;False;0.704;0.797;0;-5.927;1;0.0475;0.0826;0.000745;0.0546;0.825;139.994;4;pop
7doebiokA0utWXWcw7rD82;Darshan Raval;Baarishon Mein;Baarishon Mein;69;224666;False;0.352;0.34;0;-10.002;1;0.0357;0.898;3.3e-06;0.0936;0.314;179.865;4;pop
3NpbGCDrcQTERaZb5dHhd3;"Guru Randhawa;Asees Kaur";"Nain Ta Heere (From ""Jugjugg Jeeyo"")";"Nain Ta Heere (From ""Jugjugg Jeeyo"")";71;216328;False;0.69;0.575;11;-5.763;0;0.124;0.345;0.0;0.309;0.509;87.967;4;pop
57DhVYA7E1CyrE4OKuyLb7;Maninder Buttar;Ik Tera;Ik Tera;69;160768;False;0.826;0.712;11;-5.219;0;0.0727;0.095;0.0;0.105;0.49;93.029;4;pop
1O5mTSQa0sCce9ghhDqIZl;"A.R. Rahman;Javed Ali";Jodhaa Akbar (Original Motion Picture Soundtrack);Jashn-E-Bahaaraa;70;315173;False;0.7;0.343;2;-10.474;1;0.0308;0.767;0.0;0.0789;0.488;137.864;4;pop
6G699QfN1BWYWXfiblH51F;"Tanishk Bagchi;Zahrah S Khan;Dev Negi";"Kusu Kusu (From ""Satyameva Jayate 2"")";"Kusu Kusu (From ""Satyameva Jayate 2"")";71;195616;False;0.742;0.911;8;-2.812;1;0.0572;0.0137;0.00081;0.0593;0.78;101.0;4;pop
1hQia6rxgfM1ly2hE3StWp;"Vishal-Shekhar;Salim Merchant;Neeti Mohan;Shekhar Ravjiani";Student of the Year (Original Motion Picture Soundtrack);Ishq Wala Love;70;257972;False;0.711;0.295;0;-12.377;0;0.0334;0.534;4.51e-05;0.0782;0.694;135.041;4;pop
5PjdY0CKGZdEuoNab3yDmX;"The Kid LAROI;Justin Bieber";F*CK LOVE 3: OVER YOU;STAY (with Justin Bieber);86;141805;True;0.591;0.764;1;-5.484;1;0.0483;0.0383;0.0;0.103;0.478;169.928;4;pop
1We89SAonMk70QBbfXERxa;Arko;Bareilly Ki Barfi;Nazm Nazm;71;226941;False;0.62;0.627;7;-6.187;1;0.0307;0.497;0.0;0.133;0.557;82.008;4;pop
0ct6r3EGTcMLPtrXHDvVjc;Avicii;The Days / Nights;The Nights;86;176658;False;0.527;0.835;6;-5.298;1;0.0433;0.0166;0.0;0.249;0.654;125.983;4;pop
6gwnKOvdBKkTU4CQ7KpIAu;"Shaarib Toshi;Arijit Singh";"Bandeya (feat. Arijit Singh) [From ""Dil Juunglee""]";"Bandeya (feat. Arijit Singh) - From ""Dil Juunglee""";71;184666;False;0.465;0.551;7;-6.58;1;0.0362;0.619;6.03e-06;0.109;0.415;89.459;4;pop
3zHq9ouUJQFQRf3cm1rRLu;Ellie Goulding;Delirium (Deluxe);"Love Me Like You Do - From ""Fifty Shades Of Grey""";79;252534;False;0.262;0.606;8;-6.646;1;0.0484;0.247;0.0;0.125;0.275;189.857;4;pop
3IOgP2PSCTdoAID7VmMGEh;"Darshan Raval;Rochak Kohli;R. D. Burman";Ek Ladki Ko Dekha Toh Aisa Laga;Ek Ladki Ko Dekha Toh Aisa Laga - Title Track;69;155172;False;0.532;0.603;10;-7.575;1;0.0545;0.756;0.0;0.323;0.431;173.955;4;pop
